"","source","confidence","target","mor"
"18450","HNF4A","B","RAPGEF2",0.5
"18451","HNF4A","B","RAPGEF5",0.5
"18452","HNF4A","C","RB1",0.333333333333333
"18453","HNF4A","C","RBFOX3",0.333333333333333
"18454","HNF4A","C","RBM24",0.333333333333333
"18455","HNF4A","B","RBM47",0.5
"18456","HNF4A","C","RBP5",0.333333333333333
"18457","HNF4A","B","RBPMS",0.5
"18458","HNF4A","B","RERE",0.5
"18459","HNF4A","C","REXO1",0.333333333333333
"18460","HNF4A","C","RFC2",0.333333333333333
"18461","HNF4A","C","RFT1",0.333333333333333
"18462","HNF4A","B","RGS3",0.5
"18463","HNF4A","C","RHBDL1",0.333333333333333
"18464","HNF4A","B","RHO",0.5
"18465","HNF4A","C","RHOBTB2",0.333333333333333
"18466","HNF4A","B","RHOBTB3",0.5
"18467","HNF4A","B","RIN2",0.5
"18468","HNF4A","C","RNF220",0.333333333333333
"18469","HNF4A","B","RNF43",0.5
"18470","HNF4A","C","ROBO3",0.333333333333333
"18471","HNF4A","C","RPL3",0.333333333333333
"18472","HNF4A","C","RPS3A",0.333333333333333
"18473","HNF4A","C","RPS6KA3",0.333333333333333
"18474","HNF4A","C","RPS7",0.333333333333333
"18475","HNF4A","C","RPTOR",0.333333333333333
"18476","HNF4A","B","RRBP1",0.5
"18477","HNF4A","B","RREB1",0.5
"18478","HNF4A","B","RUNX1",0.5
"18479","HNF4A","B","SAMD4A",0.5
"18480","HNF4A","B","SARDH",0.5
"18481","HNF4A","C","SCAF11",0.333333333333333
"18482","HNF4A","B","SCAP",0.5
"18483","HNF4A","C","SCARA5",0.333333333333333
"18484","HNF4A","C","SCD",0.333333333333333
"18485","HNF4A","C","SCOC",0.333333333333333
"18486","HNF4A","C","SCYL1",0.333333333333333
"18487","HNF4A","C","SDSL",0.333333333333333
"18488","HNF4A","B","SEC14L1",0.5
"18489","HNF4A","B","SEC23A",0.5
"18490","HNF4A","C","SEMA3B",0.333333333333333
"18491","HNF4A","C","SEMA3C",0.333333333333333
"18492","HNF4A","B","SEMA4B",0.5
"18493","HNF4A","B","SEPTIN9",0.5
"18494","HNF4A","B","SERINC5",0.5
"18495","HNF4A","C","SERPINA12",0.333333333333333
"18496","HNF4A","C","SERPINB9",0.333333333333333
"18497","HNF4A","B","SERTAD2",0.5
"18498","HNF4A","C","SFI1",0.333333333333333
"18499","HNF4A","C","SFRP1",0.333333333333333
"18500","HNF4A","C","SFRP4",0.333333333333333
"18501","HNF4A","B","SFXN5",0.5
"18502","HNF4A","C","SH3BGRL2",0.333333333333333
"18503","HNF4A","B","SH3BP4",0.5
"18504","HNF4A","C","SH3BP5L",0.333333333333333
"18505","HNF4A","B","SH3D19",0.5
"18506","HNF4A","B","SH3PXD2A",0.5
"18507","HNF4A","B","SHANK2",0.5
"18508","HNF4A","C","SHARPIN",0.333333333333333
"18509","HNF4A","C","SHFL",0.333333333333333
"18510","HNF4A","C","SHISA5",0.333333333333333
"18511","HNF4A","C","SHPRH",0.333333333333333
"18512","HNF4A","B","SIL1",0.5
"18513","HNF4A","C","SIMC1",0.333333333333333
"18514","HNF4A","B","SIPA1L3",0.5
"18515","HNF4A","B","SKI",0.5
"18516","HNF4A","C","SLC10A5",0.333333333333333
"18517","HNF4A","B","SLC13A3",0.5
"18518","HNF4A","B","SLC13A5",0.5
"18519","HNF4A","C","SLC1A3",0.333333333333333
"18520","HNF4A","B","SLC20A2",0.5
"18521","HNF4A","B","SLC22A23",0.5
"18522","HNF4A","C","SLC22A9",0.333333333333333
"18523","HNF4A","C","SLC25A10",0.333333333333333
"18524","HNF4A","B","SLC2A9",0.5
"18525","HNF4A","B","SLC30A10",0.5
"18526","HNF4A","C","SLC34A1",0.333333333333333
"18527","HNF4A","C","SLC34A3",0.333333333333333
"18528","HNF4A","C","SLC35A3",0.333333333333333
"18529","HNF4A","B","SLC35D2",0.5
"18530","HNF4A","C","SLC36A1",0.333333333333333
"18531","HNF4A","B","SLC39A11",0.5
"18532","HNF4A","B","SLC40A1",0.5
"18533","HNF4A","B","SLC44A1",0.5
"18534","HNF4A","B","SLC44A4",0.5
"18535","HNF4A","C","SLC45A4",0.333333333333333
"18536","HNF4A","C","SLC49A3",0.333333333333333
"18537","HNF4A","C","SLC5A11",0.333333333333333
"18538","HNF4A","B","SLC7A5",0.5
"18539","HNF4A","C","SLC9A8",0.333333333333333
"18540","HNF4A","B","SLCO2B1",0.5
"18541","HNF4A","B","SMAD3",0.5
"18542","HNF4A","C","SMAD6",0.333333333333333
"18543","HNF4A","B","SMAD7",0.5
"18544","HNF4A","C","SMAGP",0.333333333333333
"18545","HNF4A","B","SMOC1",0.5
"18546","HNF4A","B","SMURF1",0.5
"18547","HNF4A","C","SNAI3",0.333333333333333
"18548","HNF4A","C","SNAPC2",0.333333333333333
"18549","HNF4A","B","SNTB1",0.5
"18550","HNF4A","C","SNTG1",0.333333333333333
"18551","HNF4A","C","SNX27",0.333333333333333
"18552","HNF4A","C","SNX32",0.333333333333333
"18553","HNF4A","C","SNX6",0.333333333333333
"18554","HNF4A","B","SOD2",0.5
"18555","HNF4A","B","SORBS1",0.5
"18556","HNF4A","B","SORBS2",0.5
"18557","HNF4A","B","SORL1",0.5
"18558","HNF4A","C","SOWAHD",0.333333333333333
"18559","HNF4A","B","SOX13",0.5
"18560","HNF4A","B","SOX6",0.5
"18561","HNF4A","C","SP6",0.333333333333333
"18562","HNF4A","B","SPAG9",0.5
"18563","HNF4A","B","SPATS2L",0.5
"18564","HNF4A","B","SPIDR",0.5
"18565","HNF4A","B","SPRED2",0.5
"18566","HNF4A","C","SPRY2",0.333333333333333
"18567","HNF4A","B","SPTBN1",0.5
"18568","HNF4A","B","SSBP3",0.5
"18569","HNF4A","C","SSPOP",0.333333333333333
"18570","HNF4A","C","SSTR3",0.333333333333333
"18571","HNF4A","B","ST18",0.5
"18572","HNF4A","B","ST3GAL1",0.5
"18573","HNF4A","B","ST3GAL6",0.5
"18574","HNF4A","B","ST6GAL1",0.5
"18575","HNF4A","C","STAG2",0.333333333333333
"18576","HNF4A","B","STAT6",0.5
"18577","HNF4A","B","STIM1",0.5
"18578","HNF4A","B","STK24",0.5
"18579","HNF4A","B","STX18",0.5
"18580","HNF4A","C","STXBP5",0.333333333333333
"18581","HNF4A","B","STXBP6",0.5
"18582","HNF4A","B","SULF2",0.5
"18583","HNF4A","C","SULT2B1",0.333333333333333
"18584","HNF4A","C","SUN2",0.333333333333333
"18585","HNF4A","C","SUPT6H",0.333333333333333
"18586","HNF4A","C","SURF4",0.333333333333333
"18587","HNF4A","B","SUSD6",0.5
"18588","HNF4A","B","SVIL",0.5
"18589","HNF4A","B","SYBU",0.5
"18590","HNF4A","B","SYN3",0.5
"18591","HNF4A","B","SYNE1",0.5
"18592","HNF4A","C","SYNGR2",0.333333333333333
"18593","HNF4A","C","SYNGR4",0.333333333333333
"18594","HNF4A","B","SYNJ2",0.5
"18595","HNF4A","B","TACC2",0.5
"18596","HNF4A","B","TANK",0.5
"18597","HNF4A","A","TASP1",1
"18598","HNF4A","C","TATDN3",0.333333333333333
"18599","HNF4A","B","TBC1D1",0.5
"18600","HNF4A","B","TBC1D14",0.5
"18601","HNF4A","B","TBC1D2B",0.5
"18602","HNF4A","B","TBC1D8",0.5
"18603","HNF4A","B","TBL1X",0.5
"18604","HNF4A","C","TCIRG1",0.333333333333333
"18605","HNF4A","C","TCOF1",0.333333333333333
"18606","HNF4A","B","TEAD1",0.5
"18607","HNF4A","B","TECTB",0.5
"18608","HNF4A","B","TEF",0.5
"18609","HNF4A","B","TERF2",0.5
"18610","HNF4A","B","TEX2",0.5
"18611","HNF4A","C","TFEB",0.333333333333333
"18612","HNF4A","B","TFR2",0.5
"18613","HNF4A","A","TGFA",1
"18614","HNF4A","B","TGFBR3",0.5
"18615","HNF4A","C","TGIF1",0.333333333333333
"18616","HNF4A","B","THADA",0.5
"18617","HNF4A","C","THBS2",0.333333333333333
"18618","HNF4A","C","TIAM2",0.333333333333333
"18619","HNF4A","C","TIMMDC1",0.333333333333333
"18620","HNF4A","B","TJP2",0.5
"18621","HNF4A","B","TJP3",0.5
"18622","HNF4A","B","TLE1",0.5
"18623","HNF4A","B","TLE3",0.5
"18624","HNF4A","B","TLN2",0.5
"18625","HNF4A","C","TM4SF20",0.333333333333333
"18626","HNF4A","B","TM4SF5",0.5
"18627","HNF4A","C","TM9SF4",0.333333333333333
"18628","HNF4A","B","TMBIM1",0.5
"18629","HNF4A","C","TMEM150B",0.333333333333333
"18630","HNF4A","B","TMEM241",0.5
"18631","HNF4A","B","TMEM245",0.5
"18632","HNF4A","B","TMEM37",0.5
"18633","HNF4A","C","TMEM72",0.333333333333333
"18634","HNF4A","B","TMIGD1",0.5
"18635","HNF4A","C","TNFAIP8L1",0.333333333333333
"18636","HNF4A","C","TNFRSF10B",0.333333333333333
"18637","HNF4A","B","TNS1",0.5
"18638","HNF4A","B","TNS3",0.5
"18639","HNF4A","C","TOGARAM2",0.333333333333333
"18640","HNF4A","C","TOM1L2",0.333333333333333
"18641","HNF4A","C","TOX2",0.333333333333333
"18642","HNF4A","B","TPCN1",0.5
"18643","HNF4A","B","TPRG1",0.5
"18644","HNF4A","B","TRAK1",0.5
"18645","HNF4A","B","TRAPPC9",0.5
"18646","HNF4A","B","TRIM2",0.5
"18647","HNF4A","B","TRIM31",0.5
"18648","HNF4A","B","TRIO",0.5
"18649","HNF4A","C","TRPM2",0.333333333333333
"18650","HNF4A","C","TRPM3",0.333333333333333
"18651","HNF4A","B","TSPAN14",0.5
"18652","HNF4A","B","TSPAN8",0.5
"18653","HNF4A","C","TTC31",0.333333333333333
"18654","HNF4A","C","TTC38",0.333333333333333
"18655","HNF4A","B","TTC7A",0.5
"18656","HNF4A","C","TTLL4",0.333333333333333
"18657","HNF4A","C","TTLL9",0.333333333333333
"18658","HNF4A","C","TTYH2",0.333333333333333
"18659","HNF4A","B","TTYH3",0.5
"18660","HNF4A","C","TXNL1",0.333333333333333
"18661","HNF4A","C","TYRO3",0.333333333333333
"18662","HNF4A","C","UBAP2L",0.333333333333333
"18663","HNF4A","C","UBE2R2",0.333333333333333
"18664","HNF4A","C","UCP3",0.333333333333333
"18665","HNF4A","A","UGT1A6",1
"18666","HNF4A","C","UNC5B",0.333333333333333
"18667","HNF4A","C","UPP1",0.333333333333333
"18668","HNF4A","C","UROC1",0.333333333333333
"18669","HNF4A","C","USB1",0.333333333333333
"18670","HNF4A","C","USP39",0.333333333333333
"18671","HNF4A","B","USP7",0.5
"18672","HNF4A","C","USPL1",0.333333333333333
"18673","HNF4A","B","UTRN",0.5
"18674","HNF4A","C","VAMP5",0.333333333333333
"18675","HNF4A","C","VANGL1",0.333333333333333
"18676","HNF4A","C","VARS2",0.333333333333333
"18677","HNF4A","B","VAV2",0.5
"18678","HNF4A","B","VGLL4",0.5
"18679","HNF4A","C","VIRMA",0.333333333333333
"18680","HNF4A","B","VMP1",0.5
"18681","HNF4A","B","VPS13D",0.5
"18682","HNF4A","C","VWA3B",0.333333333333333
"18683","HNF4A","C","WBP1L",0.333333333333333
"18684","HNF4A","B","WDFY1",0.5
"18685","HNF4A","C","WDFY3",0.333333333333333
"18686","HNF4A","C","WDR13",0.333333333333333
"18687","HNF4A","C","WDR36",0.333333333333333
"18688","HNF4A","C","WDR59",0.333333333333333
"18689","HNF4A","B","WNK2",0.5
"18690","HNF4A","C","WNT3",0.333333333333333
"18691","HNF4A","C","WNT5B",0.333333333333333
"18692","HNF4A","B","WWC1",0.5
"18693","HNF4A","B","WWP2",0.5
"18694","HNF4A","C","XPR1",0.333333333333333
"18695","HNF4A","B","XXYLT1",0.5
"18696","HNF4A","C","XYLT2",0.333333333333333
"18697","HNF4A","B","YAP1",0.5
"18698","HNF4A","B","ZBTB16",0.5
"18699","HNF4A","B","ZBTB20",0.5
"18700","HNF4A","B","ZBTB38",0.5
"18701","HNF4A","C","ZBTB7C",0.333333333333333
"18702","HNF4A","C","ZC3HAV1",0.333333333333333
"18703","HNF4A","B","ZCCHC2",0.5
"18704","HNF4A","C","ZFAND2B",0.333333333333333
"18705","HNF4A","B","ZFAND3",0.5
"18706","HNF4A","B","ZFAT",0.5
"18707","HNF4A","B","ZFHX3",0.5
"18708","HNF4A","B","ZFP36L2",0.5
"18709","HNF4A","C","ZFP37",0.333333333333333
"18710","HNF4A","C","ZFYVE27",0.333333333333333
"18711","HNF4A","C","ZHX3",0.333333333333333
"18712","HNF4A","B","ZMIZ1",0.5
"18713","HNF4A","B","ZMYND8",0.5
"18714","HNF4A","C","ZNF529",0.333333333333333
"18715","HNF4A","C","ZNF567",0.333333333333333
"18716","HNF4A","C","ZNF589",0.333333333333333
"18717","HNF4A","B","ZNF608",0.5
"18718","HNF4A","C","ZNF682",0.333333333333333
"18719","HNF4A","B","ZNRF3",0.5
"18720","HNF4A","C","ZSWIM3",0.333333333333333
"18721","HNF4G","C","ABAT",0.333333333333333
"18722","HNF4G","C","ABLIM1",0.333333333333333
"18723","HNF4G","C","ACOT7",0.333333333333333
"18724","HNF4G","C","AGXT",0.333333333333333
"18725","HNF4G","C","ALDH1A1",0.333333333333333
"18726","HNF4G","C","ALDH2",0.333333333333333
"18727","HNF4G","C","ALDH3B1",0.333333333333333
"18728","HNF4G","C","ATP11A",0.333333333333333
"18729","HNF4G","C","ATP2B2",0.333333333333333
"18730","HNF4G","C","ATP8B1",0.333333333333333
"18731","HNF4G","C","BCAS3",0.333333333333333
"18732","HNF4G","C","BCOR",0.333333333333333
"18733","HNF4G","C","CD99",0.333333333333333
"18734","HNF4G","C","CPQ",0.333333333333333
"18735","HNF4G","C","CREB3L3",0.333333333333333
"18736","HNF4G","B","DOK4",0.5
"18737","HNF4G","C","DUSP9",0.333333333333333
"18738","HNF4G","C","EHF",0.333333333333333
"18739","HNF4G","C","ERBB3",0.333333333333333
"18740","HNF4G","C","FLNB",0.333333333333333
"18741","HNF4G","C","GRAMD4",0.333333333333333
"18742","HNF4G","C","HNF1B",0.333333333333333
"18743","HNF4G","C","HPCAL1",0.333333333333333
"18744","HNF4G","C","HSD17B2",0.333333333333333
"18745","HNF4G","C","IQGAP2",0.333333333333333
"18746","HNF4G","C","KCNAB2",0.333333333333333
"18747","HNF4G","C","KDM6B",0.333333333333333
"18748","HNF4G","C","MYLK",0.333333333333333
"18749","HNF4G","C","MYO18A",0.333333333333333
"18750","HNF4G","C","NCOA4",0.333333333333333
"18751","HNF4G","C","NEDD4L",0.333333333333333
"18752","HNF4G","C","PLEC",0.333333333333333
"18753","HNF4G","C","RAB11FIP4",0.333333333333333
"18754","HNF4G","C","RBM47",0.333333333333333
"18755","HNF4G","C","RGS3",0.333333333333333
"18756","HNF4G","C","RNF43",0.333333333333333
"18757","HNF4G","C","RREB1",0.333333333333333
"18758","HNF4G","C","SEC14L1",0.333333333333333
"18759","HNF4G","C","SELENOP",0.333333333333333
"18760","HNF4G","A","SERPINA1",1
"18761","HNF4G","C","SLCO2B1",0.333333333333333
"18762","HNF4G","C","SORBS1",0.333333333333333
"18763","HNF4G","C","SPATS2L",0.333333333333333
"18764","HNF4G","C","SPHK1",0.333333333333333
"18765","HNF4G","C","STK24",0.333333333333333
"18766","HNF4G","C","TACC2",0.333333333333333
"18767","HNF4G","C","TMEM37",0.333333333333333
"18768","HNF4G","C","TMPRSS2",0.333333333333333
"18769","HNF4G","C","VAMP5",0.333333333333333
"18770","HNF4G","C","WNK2",0.333333333333333
"18771","HNF4G","B","WWC1",0.5
"18772","HOXA9","C","AGTPBP1",0.333333333333333
"18773","HOXA9","C","ARHGAP15",0.333333333333333
"18774","HOXA9","C","CRYZL1",0.333333333333333
"18775","HOXA9","C","DYRK1A",0.333333333333333
"18776","HOXA9","C","GHR",0.333333333333333
"18777","HOXA9","C","GSAP",0.333333333333333
"18778","HOXA9","C","HECW2",0.333333333333333
"18779","HOXA9","C","IPCEF1",0.333333333333333
"18780","HOXA9","C","MAST2",0.333333333333333
"18781","HOXA9","C","NAV2",0.333333333333333
"18782","HOXA9","C","NEMP1",0.333333333333333
"18783","HOXA9","C","NF1",0.333333333333333
"18784","HOXA9","C","PPARG",0.333333333333333
"18785","HOXA9","C","RALGAPA2",0.333333333333333
"18786","HOXA9","C","RERE",0.333333333333333
"18787","HOXA9","C","RGS13",0.333333333333333
"18788","HOXA9","C","RNF111",0.333333333333333
"18789","HOXA9","C","SPAG17",0.333333333333333
"18790","HOXA9","C","SPOCK1",0.333333333333333
"18791","HOXA9","C","TLE4",0.333333333333333
"18792","HOXA9","C","VIM",0.333333333333333
"18793","HOXA9","C","ZNF503",0.333333333333333
"18794","HOXB13","C","ADAM7",0.333333333333333
"18795","HOXB13","C","AKAP13",0.333333333333333
"18796","HOXB13","C","ANK3",0.333333333333333
"18797","HOXB13","C","ARHGAP32",0.333333333333333
"18798","HOXB13","C","BNC2",0.333333333333333
"18799","HOXB13","C","CNTN4",0.333333333333333
"18800","HOXB13","C","CNTNAP5",0.333333333333333
"18801","HOXB13","C","COL14A1",0.333333333333333
"18802","HOXB13","C","COP1",0.333333333333333
"18803","HOXB13","C","CTNNAL1",0.333333333333333
"18804","HOXB13","C","DLG2",0.333333333333333
"18805","HOXB13","C","DNAH11",0.333333333333333
"18806","HOXB13","C","DOCK4",0.333333333333333
"18807","HOXB13","C","DOCK9",0.333333333333333
"18808","HOXB13","C","EPB41L2",0.333333333333333
"18809","HOXB13","C","ERG",0.333333333333333
"18810","HOXB13","C","ESRRG",0.333333333333333
"18811","HOXB13","C","EXOC4",0.333333333333333
"18812","HOXB13","C","FRYL",0.333333333333333
"18813","HOXB13","C","GHR",0.333333333333333
"18814","HOXB13","C","LNX1",0.333333333333333
"18815","HOXB13","C","MAP1B",0.333333333333333
"18816","HOXB13","C","MID1",0.333333333333333
"18817","HOXB13","C","MRTFB",0.333333333333333
"18818","HOXB13","C","NFIA",0.333333333333333
"18819","HOXB13","C","NRXN1",0.333333333333333
"18820","HOXB13","C","NUMB",0.333333333333333
"18821","HOXB13","C","PCNX1",0.333333333333333
"18822","HOXB13","C","PDE4D",0.333333333333333
"18823","HOXB13","C","PSD3",0.333333333333333
"18824","HOXB13","C","RALGAPA1",0.333333333333333
"18825","HOXB13","C","RFX3",0.333333333333333
"18826","HOXB13","C","RIT2",0.333333333333333
"18827","HOXB13","C","RYR2",0.333333333333333
"18828","HOXB13","C","SEMA3C",0.333333333333333
"18829","HOXB13","C","SGIP1",0.333333333333333
"18830","HOXB13","C","SND1",0.333333333333333
"18831","HOXB13","C","STARD13",0.333333333333333
"18832","HOXB13","C","SVIL",0.333333333333333
"18833","HOXB13","C","TAFA1",0.333333333333333
"18834","HOXB13","C","TDRD3",0.333333333333333
"18835","HOXB13","C","THRB",0.333333333333333
"18836","HOXB13","C","THSD7A",0.333333333333333
"18837","HOXB13","C","TRIO",0.333333333333333
"18838","HOXB7","C","ASPH",0.333333333333333
"18839","HOXB7","C","GNG4",0.333333333333333
"18840","HOXB7","C","PPFIBP2",0.333333333333333
"18841","HOXB7","C","PPP5C",0.333333333333333
"18842","HOXC11","C","EEF1A1",0.333333333333333
"18843","HSF1","C","ACACB",0.333333333333333
"18844","HSF1","C","ACOT7",0.333333333333333
"18845","HSF1","C","ADCY5",0.333333333333333
"18846","HSF1","C","ADGRD1",0.333333333333333
"18847","HSF1","C","AGAP3",0.333333333333333
"18848","HSF1","C","AHRR",0.333333333333333
"18849","HSF1","C","APTX",0.333333333333333
"18850","HSF1","C","ATP2B3",0.333333333333333
"18851","HSF1","C","BAIAP2",0.333333333333333
"18852","HSF1","C","BRF1",0.333333333333333
"18853","HSF1","C","BRI3",0.333333333333333
"18854","HSF1","C","CACNA1A",0.333333333333333
"18855","HSF1","C","CARD11",0.333333333333333
"18856","HSF1","C","CBX3",0.333333333333333
"18857","HSF1","C","CDH4",0.333333333333333
"18858","HSF1","C","CMIP",0.333333333333333
"18859","HSF1","C","CRTC1",0.333333333333333
"18860","HSF1","C","CSNK1G2",0.333333333333333
"18861","HSF1","C","DLGAP4",0.333333333333333
"18862","HSF1","B","DNAH17",0.5
"18863","HSF1","C","DNAJB6",0.333333333333333
"18864","HSF1","C","ELL",0.333333333333333
"18865","HSF1","C","ENGASE",0.333333333333333
"18866","HSF1","C","EXD3",0.333333333333333
"18867","HSF1","C","FBRSL1",0.333333333333333
"18868","HSF1","C","GAK",0.333333333333333
"18869","HSF1","C","GLI2",0.333333333333333
"18870","HSF1","C","GNA12",0.333333333333333
"18871","HSF1","C","GPSM1",0.333333333333333
"18872","HSF1","C","HIVEP3",0.333333333333333
"18873","HSF1","C","HMGB1",0.333333333333333
"18874","HSF1","C","HNRNPA2B1",0.333333333333333
"18875","HSF1","B","HPCAL1",0.5
"18876","HSF1","C","HSPA1L",0.333333333333333
"18877","HSF1","C","HSPA8",0.333333333333333
"18878","HSF1","C","HSPH1",0.333333333333333
"18879","HSF1","C","IER5",0.333333333333333
"18880","HSF1","C","INTS1",0.333333333333333
"18881","HSF1","C","IRF4",0.333333333333333
"18882","HSF1","C","JSRP1",0.333333333333333
"18883","HSF1","C","KLHL25",0.333333333333333
"18884","HSF1","C","LTBP4",0.333333333333333
"18885","HSF1","C","MAP2K2",0.333333333333333
"18886","HSF1","C","MCF2L",0.333333333333333
"18887","HSF1","C","MED15",0.333333333333333
"18888","HSF1","B","MKNK2",0.5
"18889","HSF1","C","MPRIP",0.333333333333333
"18890","HSF1","C","MROH1",0.333333333333333
"18891","HSF1","C","MYH9",0.333333333333333
"18892","HSF1","B","NADK",0.5
"18893","HSF1","C","OSBPL3",0.333333333333333
"18894","HSF1","C","PACS2",0.333333333333333
"18895","HSF1","C","PARP12",0.333333333333333
"18896","HSF1","C","PDXK",0.333333333333333
"18897","HSF1","C","PEMT",0.333333333333333
"18898","HSF1","C","PKIG",0.333333333333333
"18899","HSF1","C","POLRMT",0.333333333333333
"18900","HSF1","C","PPP2R2C",0.333333333333333
"18901","HSF1","C","PRPF31",0.333333333333333
"18902","HSF1","C","PTPA",0.333333333333333
"18903","HSF1","C","RAI1",0.333333333333333
"18904","HSF1","C","RALGDS",0.333333333333333
"18905","HSF1","C","RANBP3",0.333333333333333
"18906","HSF1","C","RBFOX3",0.333333333333333
"18907","HSF1","C","SEC14L1",0.333333333333333
"18908","HSF1","C","SLC38A10",0.333333333333333
"18909","HSF1","C","SLC45A4",0.333333333333333
"18910","HSF1","C","SNED1",0.333333333333333
"18911","HSF1","C","TBC1D14",0.333333333333333
"18912","HSF1","C","TBCD",0.333333333333333
"18913","HSF1","C","TNK2",0.333333333333333
"18914","HSF1","C","UVSSA",0.333333333333333
"18915","HSF1","C","ZMYND8",0.333333333333333
"18916","IKZF1","C","ARHGAP18",0.333333333333333
"18917","IKZF1","C","ARID1A",0.333333333333333
"18918","IKZF1","C","ATP8B4",0.333333333333333
"18919","IKZF1","C","CDYL",0.333333333333333
"18920","IKZF1","C","CHST11",0.333333333333333
"18921","IKZF1","C","CYRIB",0.333333333333333
"18922","IKZF1","C","DOCK11",0.333333333333333
"18923","IKZF1","C","ELF4",0.333333333333333
"18924","IKZF1","C","ERC1",0.333333333333333
"18925","IKZF1","C","FYB1",0.333333333333333
"18926","IKZF1","C","GRAP2",0.333333333333333
"18927","IKZF1","C","IL10RA",0.333333333333333
"18928","IKZF1","C","IQGAP2",0.333333333333333
"18929","IKZF1","C","ITPR1",0.333333333333333
"18930","IKZF1","C","KCNAB2",0.333333333333333
"18931","IKZF1","C","KDM2B",0.333333333333333
"18932","IKZF1","C","LYN",0.333333333333333
"18933","IKZF1","C","MAD1L1",0.333333333333333
"18934","IKZF1","C","NABP1",0.333333333333333
"18935","IKZF1","C","NEK6",0.333333333333333
"18936","IKZF1","C","OSBPL3",0.333333333333333
"18937","IKZF1","C","PIK3AP1",0.333333333333333
"18938","IKZF1","C","PIP4K2A",0.333333333333333
"18939","IKZF1","C","PLB1",0.333333333333333
"18940","IKZF1","C","PREX1",0.333333333333333
"18941","IKZF1","C","PRKCB",0.333333333333333
"18942","IKZF1","C","PTK2B",0.333333333333333
"18943","IKZF1","C","PTPRJ",0.333333333333333
"18944","IKZF1","C","SAMSN1",0.333333333333333
"18945","IKZF1","C","SMAP2",0.333333333333333
"18946","IKZF1","C","SMOX",0.333333333333333
"18947","IKZF1","C","ST6GAL1",0.333333333333333
"18948","IKZF1","C","STK10",0.333333333333333
"18949","IKZF1","C","SUSD1",0.333333333333333
"18950","IKZF1","C","TET3",0.333333333333333
"18951","IKZF1","C","TNFAIP8",0.333333333333333
"18952","IKZF1","C","TRIB3",0.333333333333333
