"","source","confidence","target","mor"
"16210","Hnf4a","B","Ambra1",0.5
"16211","Hnf4a","C","Ampd2",0.333333333333333
"16212","Hnf4a","B","Ampd3",0.5
"16213","Hnf4a","C","Amt",0.333333333333333
"16214","Hnf4a","C","Amz1",0.333333333333333
"16215","Hnf4a","C","Angptl4",0.333333333333333
"16216","Hnf4a","A","Ank3",1
"16217","Hnf4a","C","Ankrd11",0.333333333333333
"16218","Hnf4a","C","Ankrd29",0.333333333333333
"16219","Hnf4a","C","Ano4",0.333333333333333
"16220","Hnf4a","C","Anxa11",0.333333333333333
"16221","Hnf4a","B","Anxa2",0.5
"16222","Hnf4a","B","Anxa4",0.5
"16223","Hnf4a","C","Ap1ar",0.333333333333333
"16224","Hnf4a","C","Ap1m1",0.333333333333333
"16225","Hnf4a","B","Arhgap12",0.5
"16226","Hnf4a","B","Arhgap18",0.5
"16227","Hnf4a","B","Arhgap26",0.5
"16228","Hnf4a","B","Arhgef10l",0.5
"16229","Hnf4a","C","Arhgef11",0.333333333333333
"16230","Hnf4a","B","Arhgef3",0.5
"16231","Hnf4a","B","Arid1a",0.5
"16232","Hnf4a","B","Arid5b",0.5
"16233","Hnf4a","B","Arsg",0.5
"16234","Hnf4a","B","Asap2",0.5
"16235","Hnf4a","B","Ass1",0.5
"16236","Hnf4a","C","Atp2b1",0.333333333333333
"16237","Hnf4a","B","Atp2b2",0.5
"16238","Hnf4a","C","Atp6v0d1",0.333333333333333
"16239","Hnf4a","B","Atp7b",0.5
"16240","Hnf4a","B","Atp8b1",0.5
"16241","Hnf4a","C","Atp8b3",0.333333333333333
"16242","Hnf4a","B","Atxn7l1",0.5
"16243","Hnf4a","C","Baiap2l2",0.333333333333333
"16244","Hnf4a","C","Batf2",0.333333333333333
"16245","Hnf4a","C","Bbox1",0.333333333333333
"16246","Hnf4a","B","Bcar3",0.5
"16247","Hnf4a","B","Bcas3",0.5
"16248","Hnf4a","C","Bcat2",0.333333333333333
"16249","Hnf4a","B","Bcl3",0.5
"16250","Hnf4a","B","Bcl9l",0.5
"16251","Hnf4a","B","Bcor",0.5
"16252","Hnf4a","B","Bcr",0.5
"16253","Hnf4a","B","Bicc1",0.5
"16254","Hnf4a","C","Blcap",0.333333333333333
"16255","Hnf4a","C","Bloc1s5",0.333333333333333
"16256","Hnf4a","A","Bphl",1
"16257","Hnf4a","C","Brap",0.333333333333333
"16258","Hnf4a","C","Brd2",0.333333333333333
"16259","Hnf4a","C","Btbd19",0.333333333333333
"16260","Hnf4a","C","Bysl",0.333333333333333
"16261","Hnf4a","C","Zfta",0.333333333333333
"16262","Hnf4a","C","Q3TEI4",0.333333333333333
"16263","Hnf4a","C","Q9CX63",0.333333333333333
"16264","Hnf4a","B","Q9CQM1",0.5
"16265","Hnf4a","C","Q9CPS8",0.333333333333333
"16266","Hnf4a","B","C8b",0.5
"16267","Hnf4a","C","2210016F16Rik",0.333333333333333
"16268","Hnf4a","C","Cacna1h",0.333333333333333
"16269","Hnf4a","C","Cacnb2",0.333333333333333
"16270","Hnf4a","B","Camk2d",0.5
"16271","Hnf4a","B","Camk2n1",0.5
"16272","Hnf4a","C","Cand1",0.333333333333333
"16273","Hnf4a","B","Capza2",0.5
"16274","Hnf4a","C","Card14",0.333333333333333
"16275","Hnf4a","C","Carmil3",0.333333333333333
"16276","Hnf4a","B","Cast",0.5
"16277","Hnf4a","C","Cbfa2t3",0.333333333333333
"16278","Hnf4a","C","Ccdc154",0.333333333333333
"16279","Hnf4a","C","Ccdc25",0.333333333333333
"16280","Hnf4a","B","Ccdc57",0.5
"16281","Hnf4a","B","Ccdc85c",0.5
"16282","Hnf4a","C","Ccdc93",0.333333333333333
"16283","Hnf4a","B","Ccny",0.5
"16284","Hnf4a","C","Cd2bp2",0.333333333333333
"16285","Hnf4a","C","Cd36",0.333333333333333
"16286","Hnf4a","B","Cdc42ep4",0.5
"16287","Hnf4a","C","Cdh10",0.333333333333333
"16288","Hnf4a","B","Cdh23",0.5
"16289","Hnf4a","B","Cdk5rap2",0.5
"16290","Hnf4a","C","Celsr3",0.333333333333333
"16291","Hnf4a","C","Cep68",0.333333333333333
"16292","Hnf4a","C","Cers2",0.333333333333333
"16293","Hnf4a","C","Cfap91",0.333333333333333
"16294","Hnf4a","C","Cfap97d1",0.333333333333333
"16295","Hnf4a","B","Chd2",0.5
"16296","Hnf4a","C","Chd5",0.333333333333333
"16297","Hnf4a","B","Chd9",0.5
"16298","Hnf4a","C","Chit1",0.333333333333333
"16299","Hnf4a","B","Chn2",0.5
"16300","Hnf4a","C","Chodl",0.333333333333333
"16301","Hnf4a","C","Chst13",0.333333333333333
"16302","Hnf4a","C","Chst3",0.333333333333333
"16303","Hnf4a","C","Cidec",0.333333333333333
"16304","Hnf4a","B","Clasp1",0.5
"16305","Hnf4a","C","Cldn19",0.333333333333333
"16306","Hnf4a","A","Cldn4",1
"16307","Hnf4a","B","Clec16a",0.5
"16308","Hnf4a","B","Clmn",0.5
"16309","Hnf4a","B","Clrn3",0.5
"16310","Hnf4a","C","Clstn3",0.333333333333333
"16311","Hnf4a","C","Cluh",0.333333333333333
"16312","Hnf4a","C","Cmc1",0.333333333333333
"16313","Hnf4a","B","Cnksr3",0.5
"16314","Hnf4a","C","Cnnm1",0.333333333333333
"16315","Hnf4a","C","Cnot9",0.333333333333333
"16316","Hnf4a","C","COA4",0.333333333333333
"16317","Hnf4a","B","Cobl",0.5
"16318","Hnf4a","C","Col1a2",0.333333333333333
"16319","Hnf4a","B","Col27a1",0.5
"16320","Hnf4a","C","Col8a2",0.333333333333333
"16321","Hnf4a","C","Comt",0.333333333333333
"16322","Hnf4a","C","Coq8a",0.333333333333333
"16323","Hnf4a","B","Coro1c",0.5
"16324","Hnf4a","B","Coro2a",0.5
"16325","Hnf4a","B","Cplx2",0.5
"16326","Hnf4a","C","Cpq",0.333333333333333
"16327","Hnf4a","C","Crhr1",0.333333333333333
"16328","Hnf4a","C","Crtc2",0.333333333333333
"16329","Hnf4a","C","Csmd2",0.333333333333333
"16330","Hnf4a","C","Cspg4",0.333333333333333
"16331","Hnf4a","C","Cst10",0.333333333333333
"16332","Hnf4a","B","Ctnna1",0.5
"16333","Hnf4a","B","Ctnnd1",0.5
"16334","Hnf4a","B","Ctsb",0.5
"16335","Hnf4a","B","Ctse",0.5
"16336","Hnf4a","B","Cuedc1",0.5
"16337","Hnf4a","A","Cyp26a1",1
"16338","Hnf4a","C","Cyren",0.333333333333333
"16339","Hnf4a","B","Daam1",0.5
"16340","Hnf4a","B","Dab1",0.5
"16341","Hnf4a","B","Dab2ip",0.5
"16342","Hnf4a","B","Dcbld1",0.5
"16343","Hnf4a","C","Dcc",0.333333333333333
"16344","Hnf4a","C","Dctn5",0.333333333333333
"16345","Hnf4a","C","Ddx55",0.333333333333333
"16346","Hnf4a","B","Dennd1a",0.5
"16347","Hnf4a","C","Dennd1c",0.333333333333333
"16348","Hnf4a","B","Dennd2b",0.5
"16349","Hnf4a","C","Dennd2d",0.333333333333333
"16350","Hnf4a","B","Dgkg",0.5
"16351","Hnf4a","B","Dhrs3",0.5
"16352","Hnf4a","B","Dip2c",0.5
"16353","Hnf4a","B","Dlc1",0.5
"16354","Hnf4a","C","Dlg2",0.333333333333333
"16355","Hnf4a","B","Dlgap4",0.5
"16356","Hnf4a","B","Dmd",0.5
"16357","Hnf4a","C","Dnah10",0.333333333333333
"16358","Hnf4a","C","Dnah3",0.333333333333333
"16359","Hnf4a","C","Dnaja2",0.333333333333333
"16360","Hnf4a","B","Dnajb12",0.5
"16361","Hnf4a","C","Dnajc21",0.333333333333333
"16362","Hnf4a","C","Dnmt3b",0.333333333333333
"16363","Hnf4a","B","Dock4",0.5
"16364","Hnf4a","B","Dock5",0.5
"16365","Hnf4a","C","Dok4",0.333333333333333
"16366","Hnf4a","C","Dok7",0.333333333333333
"16367","Hnf4a","C","Donson",0.333333333333333
"16368","Hnf4a","B","Dpysl2",0.5
"16369","Hnf4a","C","Drc3",0.333333333333333
"16370","Hnf4a","A","Dsc2",1
"16371","Hnf4a","C","Dtl",0.333333333333333
"16372","Hnf4a","C","Dusp15",0.333333333333333
"16373","Hnf4a","B","Ece1",0.5
"16374","Hnf4a","B","Eepd1",0.5
"16375","Hnf4a","B","Efhc1",0.5
"16376","Hnf4a","A","Efhd1",1
"16377","Hnf4a","C","Efna2",0.333333333333333
"16378","Hnf4a","B","Egfr",0.5
"16379","Hnf4a","B","Egln3",0.5
"16380","Hnf4a","B","Ehd1",0.5
"16381","Hnf4a","B","Ehf",0.5
"16382","Hnf4a","C","Eif2ak4",0.333333333333333
"16383","Hnf4a","C","Eif5b",0.333333333333333
"16384","Hnf4a","B","Ell",0.5
"16385","Hnf4a","B","Elmo1",0.5
"16386","Hnf4a","C","Emb",0.333333333333333
"16387","Hnf4a","B","Eml6",0.5
"16388","Hnf4a","B","Enc1",0.5
"16389","Hnf4a","C","Enpp7",0.333333333333333
"16390","Hnf4a","B","Entpd8",0.5
"16391","Hnf4a","B","Epas1",0.5
"16392","Hnf4a","B","Epb41l2",0.5
"16393","Hnf4a","B","Epha10",0.5
"16394","Hnf4a","A","Ephx2",1
"16395","Hnf4a","A","Eps15l1",1
"16396","Hnf4a","B","Eps8",0.5
"16397","Hnf4a","B","Ergic1",0.5
"16398","Hnf4a","B","Eri3",0.5
"16399","Hnf4a","B","Ern1",0.5
"16400","Hnf4a","C","Etnk2",0.333333333333333
"16401","Hnf4a","B","Etv4",0.5
"16402","Hnf4a","B","Etv6",0.5
"16403","Hnf4a","B","Ext1",0.5
"16404","Hnf4a","B","F5",0.5
"16405","Hnf4a","B","Fah",0.5
"16406","Hnf4a","B","Fam102a",0.5
"16407","Hnf4a","B","Fam107b",0.5
"16408","Hnf4a","B","Fam13a",0.5
"16409","Hnf4a","C","Fam170a",0.333333333333333
"16410","Hnf4a","C","Fam20c",0.333333333333333
"16411","Hnf4a","B","Fam222a",0.5
"16412","Hnf4a","C","Fam234b",0.333333333333333
"16413","Hnf4a","B","Farp1",0.5
"16414","Hnf4a","C","Fbxl6",0.333333333333333
"16415","Hnf4a","C","Fcmr",0.333333333333333
"16416","Hnf4a","C","Fdft1",0.333333333333333
"16417","Hnf4a","B","Fermt2",0.5
"16418","Hnf4a","C","Fes",0.333333333333333
"16419","Hnf4a","C","Fez2",0.333333333333333
"16420","Hnf4a","B","Fga",0.5
"16421","Hnf4a","B","Fggy",0.5
"16422","Hnf4a","B","Fhad1",0.5
"16423","Hnf4a","B","Fhl2",0.5
"16424","Hnf4a","C","Flna",0.333333333333333
"16425","Hnf4a","B","Flnb",0.5
"16426","Hnf4a","C","Fnbp1",0.333333333333333
"16427","Hnf4a","B","Fndc3b",0.5
"16428","Hnf4a","C","Fnip1",0.333333333333333
"16429","Hnf4a","B","Fnip2",0.5
"16430","Hnf4a","B","Foxn3",0.5
"16431","Hnf4a","B","Foxq1",0.5
"16432","Hnf4a","C","Foxred2",0.333333333333333
"16433","Hnf4a","C","Frk",0.333333333333333
"16434","Hnf4a","B","Frmd4b",0.5
"16435","Hnf4a","B","Fry",0.5
"16436","Hnf4a","C","Fstl3",0.333333333333333
"16437","Hnf4a","B","Fto",0.5
"16438","Hnf4a","B","Fyn",0.5
"16439","Hnf4a","A","G6pc3",1
"16440","Hnf4a","B","Galnt2",0.5
"16441","Hnf4a","C","Gas2l3",0.333333333333333
"16442","Hnf4a","B","Gclc",0.5
"16443","Hnf4a","B","Gda",0.5
"16444","Hnf4a","B","Gdf15",0.5
"16445","Hnf4a","B","Gfod1",0.5
"16446","Hnf4a","C","Gfra2",0.333333333333333
"16447","Hnf4a","B","Ggt6",0.5
